ECnumber	Substrate	Organism	Kcat	metGroups
EC3.4.17.1	n-carbobenzoxy-gly-gly-l-phe	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	97	Others
EC3.4.17.1	n-carbobenzoxy-gly-l-phe	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	22.4	Others
EC3.4.17.1	n-carbobenzoxy-gly-l-tyr	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	26.2	Others
EC3.4.17.1	neurotensin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.24	Others
EC3.4.17.1	o-(trans-p-chlorocinnamoyl)-l-beta-phenyllactate	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.11	Others
EC3.4.17.1	p-nitrophenyl acetate	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.042	Others
EC3.4.17.1	*	patella vulgata//*//*	28.3333333333333	Others
EC3.4.17.10	dansyl-phe-ala-arg	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	13	Others
EC3.4.17.10	hippuryl-arg	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	8.5	Others
EC3.4.17.10	iodo-acetyl-tyr-ala-arg	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	16	Others
EC3.4.17.10	*	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	100	Others
EC3.4.17.10	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	14.2083333333333	Others
EC3.4.17.11	(2-chloroethyl)-(2-(methylsulfoyloxyethyl)amino)aminobenzyl-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	583	Others
EC3.4.17.11	(4-[bis(2-bromoethyl)amino]-2,3,5-trifluorobenzoyl)-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	825	Others
EC3.4.17.11	(4-[bis(2-bromoethyl)amino]-3,5-difluorobenzoyl)-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	827	Others
EC3.4.17.11	(4-[bis(2-chloroethyl)amino]-2,3,5-trifluorobenzoyl)-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	1150	Others
EC3.4.17.11	(4-[bis(2-chloroethyl)amino]-3,5-difluorobenzoyl)-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	732	Others
EC3.4.17.11	(4-[bis(2-iodoethyl)amino]-2,3,5-trifluorobenzoyl)-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	220	Others
EC3.4.17.11	(4-[bis(2-iodoethyl)amino]-3,5-difluorobenzoyl)-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	1150	Others
EC3.4.17.11	[4-[bis(2-chloroethyl)amino]-3,5-difluorobenzoyl]-l-glutamic acid	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	732	Others
EC3.4.17.11	[4-[bis(2-hydroxyethyl)amino]-3,5-difluorobenzoyl]-l-glutamic acid	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	747	Others
EC3.4.17.11	diallyl 4-[[2'-[n,n-bis(2''-chloroethyl)amino]phenyl]carbamoyloxymethyl]phenylcarbamoyl-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	2.9	Others
EC3.4.17.11	diallyl 4-[n-[4'-bis(2''-chloroethyl)aminophenyl]-n-methylcarbamoyloxymethyl]phenylcarbamoyl-l-glutamic acid	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	5.5	Others
EC3.4.17.11	*	flavobacterium sp.//*//*	34.8298333333333	Others
EC3.4.17.11	*	pseudomonas stutzeri//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//psa	1111.66666666667	Others
EC3.4.17.12	ala-ser-his-leu-gly-leu-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	7.4	Others
EC3.4.17.12	benzoyl-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	107	Others
EC3.4.17.12	benzoyl-asn-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	35	Others
EC3.4.17.12	benzoyl-gln-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	22	Others
EC3.4.17.12	benzoyl-gly-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	6.07	Others
EC3.4.17.12	benzoyl-gly-argininic acid	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	316	Others
EC3.4.17.12	benzoyl-gly-lys	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	11	Others
EC3.4.17.12	benzoyl-his-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	14	Others
EC3.4.17.12	benzoyl-ile-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1	Others
EC3.4.17.12	benzoyl-leu-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	19	Others
EC3.4.17.12	benzoyl-met-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	130	Others
EC3.4.17.12	benzoyl-phe-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	33	Others
EC3.4.17.12	benzoyl-ser-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	60	Others
EC3.4.17.12	benzoyl-thr-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	22.9	Others
EC3.4.17.12	benzoyl-trp-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	23	Others
EC3.4.17.12	benzoyl-tyr-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	27	Others
EC3.4.17.12	benzoyl-val-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	7.7	Others
EC3.4.17.12	bradykinin(-phe-arg)	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	30	Others
EC3.4.17.12	bradykinin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.45	Others
EC3.4.17.12	dansyl-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	17.6	Others
EC3.4.17.12	furylacryloyl-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	40	Others
EC3.4.17.12	furylacryloyl-ala-lys	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	11	Others
EC3.4.17.12	gly-gly-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.9	Others
EC3.4.17.12	gly-leu-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	8.2	Others
EC3.4.17.12	his-leu-gly-leu-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	6.6	Others
EC3.4.17.12	leu-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	4.2	Others
EC3.4.17.12	leu-gly-leu-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	6.1	Others
EC3.4.17.12	leu5-arg6-enkephalin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.77	Others
EC3.4.17.12	met5-arg6-enkephalin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	15.6	Others
EC3.4.17.12	met5-lys6-enkephalin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	11.1	Others
EC3.4.17.12	n-(4-hydroxybenzoyl)-gly-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	5.7	Others
EC3.4.17.12	pro-gly-lys-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	11	Others
EC3.4.17.12	ser-his-leu-gly-leu-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	6.7	Others
EC3.4.17.13	l-ala-gamma-d-glu-meso-diaminopimelyl-d-ala	novosphingobium aromaticivorans//prokaryotes;bacteria;alphaproteobacteria;novosphingobium//nar	160	Others
EC3.4.17.15	benzyloxycarbonyl-gly-gly-leu	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	11.8	Others
EC3.4.17.15	benzyloxycarbonyl-gly-gly-leu	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	14	Others
EC3.4.17.15	benzyloxycarbonyl-gly-gly-phe	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	90.3	Others
EC3.4.17.15	benzyloxycarbonyl-gly-gly-trp	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	96.9	Others
EC3.4.17.15	benzyloxycarbonyl-gly-gly-tyr	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	70	Others
EC3.4.17.15	benzyloxycarbonyl-gly-phe	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	16.1	Others
EC3.4.17.15	benzyloxycarbonyl-gly-phe	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	16.8	Others
EC3.4.17.15	benzyloxycarbonyl-gly-trp	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	26.6	Others
EC3.4.17.15	benzyloxycarbonyl-gly-tyr	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	9.7	Others
EC3.4.17.15	benzyloxycarbonyl-gly-tyr	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	14.4	Others
EC3.4.17.15	hippuryl-l-phenylalanine	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	9.3	Others
EC3.4.17.15	methotrexate-alpha-(1-naphthyl)alanine	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	22	Others
EC3.4.17.15	methotrexate-alpha-phenylalanine	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	5.1	Others
EC3.4.17.16	benzyloxycarbonyl-pro-met	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	20.5	Others
EC3.4.17.16	myoglobin	penicillium janthinellum//*//*	1.1	Others
EC3.4.17.18	benzyloxycarbonyl-ala-ala-arg	thermoactinomyces vulgaris//*//*	3.6	Others
EC3.4.17.18	benzyloxycarbonyl-ala-ala-leu	thermoactinomyces vulgaris//*//*	4.7	Others
EC3.4.17.18	n-2,4-dinitrophenyl-ala-ala-arg	thermoactinomyces vulgaris//*//*	15	Others
EC3.4.17.18	n-benzyloxycarbonyl-ala-ala-leu	thermoactinomyces vulgaris//*//*	10.3	Others
EC3.4.17.18	n-carbobenzoxy-ala-ala-arg	thermoactinomyces vulgaris//*//*	57	Others
EC3.4.17.18	n-carbobenzoxy-ala-ala-leu	thermoactinomyces vulgaris//*//*	12.5	Others
EC3.4.17.18	n-carbobenzoxy-ala-ala-lys	thermoactinomyces vulgaris//*//*	5	Others
EC3.4.17.18	n-carbobenzoxy-ala-ala-phe	thermoactinomyces vulgaris//*//*	2.6	Others
EC3.4.17.18	n-carbobenzoxy-ala-ala-trp	thermoactinomyces vulgaris//*//*	0.06	Others
EC3.4.17.19	n-(3-[2-furyl]acryloyl)-ala-lys	trypanosoma cruzi//eukaryotes;protists;euglenozoa;kinetoplasts//tcr	20	Others
EC3.4.17.19	n-(3-[2-furyl]acryloyl)-phe-phe	trypanosoma cruzi//eukaryotes;protists;euglenozoa;kinetoplasts//tcr	0.7	Others
EC3.4.17.2	benzoyl-gly-arg	asterias amurensis//*//*	427	Others
EC3.4.17.2	benzoyl-gly-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	183	Others
EC3.4.17.2	benzoyl-gly-gly-phe	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	5.5	Others
EC3.4.17.2	benzoyl-gly-glycylphenyllactic acid	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	917	Others
EC3.4.17.2	benzoyl-gly-l-arg	protopterus aethiopicus//*//*	86	Others
EC3.4.17.2	biotin-(epsilon-aminocaproic acid)2-glmvggvvr	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.9	Others
EC3.4.17.2	carbobenbenzoxy-gly-phe	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	2.5	Others
EC3.4.17.2	carbobenzoxy-gly-phe	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	104	Others
EC3.4.17.2	furylacryloylalanylarginine	struthio camelus//*//*	58.7	Others
EC3.4.17.2	furylacryloylalanylarginine	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	50	Others
EC3.4.17.2	furylacryloylalanyllysine	struthio camelus//*//*	24.6	Others
EC3.4.17.2	furylacryloylalanyllysine	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	38.6	Others
EC3.4.17.2	hippuryl-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	61	Others
EC3.4.17.2	hippuryl-arg	struthio camelus//*//*	86.9	Others
EC3.4.17.2	hippuryl-arg	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	119	Others
EC3.4.17.2	hippuryl-l-arg	protopterus aethiopicus//*//*	171	Others
EC3.4.17.2	hippuryl-l-arg	salaria basilisca//*//*	36.23	Others
EC3.4.17.2	hippuryl-l-arg	struthio camelus//*//*	27.4	Others
EC3.4.17.2	hippuryl-l-arg	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	48.3	Others
EC3.4.17.2	hippuryl-lys	struthio camelus//*//*	10.5	Others
EC3.4.17.2	hippuryl-lys	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	25.5	Others
EC3.4.17.2	n-(phenylcarbonyl)glycyl-l-arginine	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.667	Others
EC3.4.17.2	n-benzoylglycyl-l-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	57	Others
EC3.4.17.2	*	anopheles stephensi//*//*	12185.3333333333	Others
EC3.4.17.2	*	scyliorhinus canicula//*//*	160	Others
EC3.4.17.20	anisylazoformyl-lys	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	29.5	Others
EC3.4.17.20	arg6-leu5-enkephalin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	748	Others
EC3.4.17.20	arg6-met5-enkephalin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	647	Others
EC3.4.17.20	biotinyl-(epsilon-aminocaproic acid)-(epsilon-aminocaproic acid)-gly-leu-met-val-gly-gly-val-val-arg-oh	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.3	Others
EC3.4.17.20	bradykinin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	121	Others
EC3.4.17.20	hippuryl-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	2.74	Others
EC3.4.17.20	hippuryl-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.67	Others
EC3.4.17.20	hippuryl-arginine	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.00042	Others
EC3.4.17.20	hippuryl-l-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	56.7	Others
EC3.4.17.20	hippuryl-l-argininic acid	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	169	Others
EC3.4.17.20	hippuryl-l-lys	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	45.6	Others
EC3.4.17.20	lys6-leu5-enkephalin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	282	Others
EC3.4.17.20	lys6-met5-enkephalin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	290	Others
EC3.4.17.20	n-[3-(2-furylacryloyl)]-l-ala-l-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	36	Others
EC3.4.17.20	n-[3-(2-furylacryloyl)]-l-ala-l-lys	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	293	Others
EC3.4.17.20	n-benzoyl-2'-cyano-l-phe-l-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	59	Others
EC3.4.17.20	n-benzoyl-gly-l-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	64	Others
EC3.4.17.20	p-anisylazoformyl-l-arginine	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.315	Others
EC3.4.17.21	n-acetyl-asp-glu	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	4	ALM
EC3.4.17.21	n-acetyl-l-aspartyl-l-glutamate	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1	ALM
EC3.4.17.21	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	0.00000582	ALM
EC3.4.17.22	dansyl-leu-ala-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	25	Others
EC3.4.17.22	dansyl-leu-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.0417	Others
EC3.4.17.22	dansyl-phe-ala-arg	anas platyrhynchos//eukaryotes;animals;vertebrates;birds//apla	57	Others
EC3.4.17.22	dansyl-phe-ala-arg	anas sp.//*//*	19	Others
EC3.4.17.22	dansyl-phe-gly-arg	anas sp.//*//*	2.6	Others
EC3.4.17.22	dansyl-phe-gly-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	4.4	Others
EC3.4.17.22	dansyl-phe-ile-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.07	Others
EC3.4.17.22	dansyl-phe-leu-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	4.5	Others
EC3.4.17.22	dansyl-phe-phe-arg	anas platyrhynchos//eukaryotes;animals;vertebrates;birds//apla	17	Others
EC3.4.17.22	dansyl-phe-phe-arg	anas sp.//*//*	3.7	Others
EC3.4.17.22	dansyl-phe-phe-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	5.9	Others
EC3.4.17.22	dansyl-phe-pro-arg	bos taurus//eukaryotes;animals;vertebrates;mammals//bta	0.002	Others
EC3.4.17.22	dansyl-pro-ala-arg	anas platyrhynchos//eukaryotes;animals;vertebrates;birds//apla	22	Others
EC3.4.17.22	dansyl-pro-ala-arg	anas sp.//*//*	6.7	Others
EC3.4.17.22	tyr-gly-gly-phe-leu-arg	anas sp.//*//*	3.07	Others
EC3.4.17.22	tyr-gly-gly-phe-leu-lys	anas sp.//*//*	3.97	Others
EC3.4.17.23	(7-methoxycoumarin-4-yl)acetyl-apk(2,4-dinitrophenyl)-oh	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	6840	Others
EC3.4.17.23	angiotensin 3-8	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	162	Others
EC3.4.17.23	angiotensin 4-8	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	84	Others
EC3.4.17.23	angiotensin 5-8	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1518	Others
EC3.4.17.23	angiotensin i	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.9	Others
EC3.4.17.23	angiotensin ii	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1110	Others
EC3.4.17.3	benzoyl-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	139	Others
EC3.4.17.3	benzoyl-ala-lys	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	352	Others
EC3.4.17.3	bradykinin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	19.7	Others
EC3.4.17.3	c3a69-77	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	57.9	Others
EC3.4.17.3	c5a66-74	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	29.5	Others
EC3.4.17.3	chemerin	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	80.35	Others
EC3.4.17.3	fibrinopeptide alphaarg96-104	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.9	Others
EC3.4.17.3	fibrinopeptide betalys125-133	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	109.1	Others
EC3.4.17.3	fibrinopeptide gammalys54-62	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	3.5	Others
EC3.4.17.3	fibrinopeptide gammalys77-85	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	11.8	Others
EC3.4.17.3	fibrinopeptide-alpha-arg96-104	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.5	Others
EC3.4.17.3	fibrinopeptide-beta-lys125-133	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	13.6	Others
EC3.4.17.3	fibrinopeptide-gamma-lys54-62	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	2.6	Others
EC3.4.17.3	fibrinopeptide-gamma-lys77-85	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	5.9	Others
EC3.4.17.3	furylacryloyl-ala-arg	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	31	Others
EC3.4.17.3	furylacryloyl-ala-lys	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	97	Others
EC3.4.17.8	methyl n-acetylmuramate-l-ala-gamma-d-glu-meso-diaminopimelate-d-ala-d-ala	pseudomonas aeruginosa//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pae	0.31	Others
EC3.4.17.8	nalpha,nepsilon-diacetyl-l-lys-d-ala-d-ala	pseudomonas aeruginosa//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//pae	0.59	Others
EC3.4.17.8	udp-n-acetylmuramoyl-l-alanyl-d-gamma-glutamyl-l-lysyl-d-alanyl-d-alanine	enterococcus gallinarum//prokaryotes;bacteria;firmicutes - bacilli;enterococcus//ega	6.2	Others
EC3.4.17.8	*	streptomyces albus//prokaryotes;bacteria;actinobacteria;streptomyces//salb	147.2	Others
EC3.4.17.B1	benzoyl-glycyl-arginine	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	16.6	NA
EC3.4.17.B1	benzoyl-glycyl-lysine	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	21.2	NA
EC3.4.17.B1	benzyloxycarbonyl-arg	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	10.4	NA
EC3.4.17.B1	benzyloxycarbonyl-asp	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	6	NA
EC3.4.17.B1	benzyloxycarbonyl-gly-gly-phe	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	36.4	NA
EC3.4.17.B1	benzyloxycarbonyl-phe	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	3.4	NA
EC3.4.17.B1	bz-gly	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	4.15	NA
EC3.4.17.B1	fur-gly	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	2.3	NA
EC3.4.17.B1	l-bz-ala	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	2.8	NA
EC3.4.17.B1	l-bz-arg	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	3.63	NA
EC3.4.17.B1	l-bz-glu	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	4.3	NA
EC3.4.17.B1	l-bz-his	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	8.83	NA
EC3.4.17.B1	l-bz-leu	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	8.35	NA
EC3.4.17.B1	l-bz-met	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	2.95	NA
EC3.4.17.B1	l-bz-phe	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	4.87	NA
EC3.4.17.B1	l-fur-leu	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	3.58	NA
EC3.4.17.B1	l-fur-phe	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	3.25	NA
EC3.4.17.B4	n-benzyloxycarbonyl-ala-arg	thermococcus onnurineus//prokaryotes;archaea;euryarchaeota;thermococcus//ton	11.6	NA
EC3.4.17.B5	n-carboxybenzoyl-ala-arg	pyrococcus furiosus//prokaryotes;archaea;euryarchaeota;pyrococcus//pfu	600	NA
EC3.4.18.1	(2,4-dinitrophenyl)-gffgw	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.007	Others
EC3.4.18.1	(2,4-dinitrophenyl)-gffrw	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.3	Others
EC3.4.18.1	(2,4-dinitrophenyl)-gffw	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.07	Others
EC3.4.18.1	(2,4-dinitrophenyl)-gfrfw	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.03	Others
EC3.4.18.1	(2,4-dinitrophenyl)-gfrw	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.7	Others
EC3.4.18.1	(2,4-dinitrophenyl)-grffw	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.23	Others
EC3.4.18.1	2-aminobenzoyl-fr-/-(2,3-diaminopropionyl)-(2,4-dinitrophenyl)-p	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.07	Others
EC3.4.18.1	2-aminobenzoyl-lr-/-(2,3-diaminopropionyl)-(2,4-dinitrophenyl)-p	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.02	Others
EC3.4.18.1	2-aminobenzoyl-rr-/-(2,3-diaminopropionyl)-(2,4-dinitrophenyl)-p	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.06	Others
EC3.4.18.1	benzyloxycarbony-fr-4-methylcoumaryl-7-amide	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	0.22	Others
EC3.4.18.1	benzyloxycarbony-rr-4-methylcoumaryl-7-amide	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	6.08	Others
EC3.4.18.1	*	paralichthys olivaceus//*//*	1912.87333333333	Others
EC3.4.18.1	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	15.86	Others
EC3.4.19.1	2-aminobenzoyl-ala-leu-phe-gln-gly-pro-phe(no2)-ala	aeropyrum pernix//prokaryotes;archaea;crenarchaeota;aeropyrum//ape	8.2	Others
EC3.4.19.1	ac-leu-p-nitroanilide	aeropyrum pernix k1//*//*	36.4	Others
EC3.4.19.1	acetyl-ala-4-nitroanilide	trematomus bernacchii//*//*	1.7	Others
EC3.4.19.1	acetyl-leu-4-nitroanilide	trematomus bernacchii//*//*	0.09	Others
EC3.4.19.1	acetyl-met-7-amido-4-methylcoumarin	trematomus bernacchii//*//*	7.74	Others
EC3.4.19.1	ala-beta-naphthylamide	streptomyces morookaense//*//*	8.79	Others
EC3.4.19.1	formylmethionine-beta-naphthylamide	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	76.4	Others
EC3.4.19.1	formylmethionine-leu-phe	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	12.3	Others
EC3.4.19.1	formylmethionine-leu-tyr	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	15.5	Others
EC3.4.19.1	formylmethionine-leu	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	5.17	Others
EC3.4.19.1	formylmethionine-phe	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	70.2	Others
