,KM [mM],RIDS,MIDS
3802,3.0620751,ECOAH3,h2o_c
3803,0.047270466,ECOAH3,oc2coa_c
3804,0.049961362,ECOAH3,3hocoa_c
3805,0.072680876,PFK_3,adp_c
3806,0.061641134,PFK_3,atp_c
3807,0.21062864,PFK_3,s7p_c
3808,4.7419195,PFK_3,h_c
3809,0.21376595,PFK_3,s17bp_c
3810,0.09609902,THMDtex,thymd_p
3811,0.09609902,THMDtex,thymd_e
3812,0.23948404,SUCDi,succ_c
3813,0.23279266,SUCDi,fum_c
3814,0.022281356,SUCDi,q8_c
3815,0.029732386,SUCDi,q8h2_c
3816,0.6199014,IMPC,h2o_c
3817,0.09516458,IMPC,fprica_c
3818,0.09527132,IMPC,imp_c
3819,1.5296998,AI2tpp,mththf_c
3820,1.5296998,AI2tpp,mththf_p
3821,0.23421064,LYStex,lys__L_p
3822,0.23421064,LYStex,lys__L_e
3823,1.0673143,NO3R2pp,h_p
3824,1.1395239,NO3R2pp,h2o_c
3825,0.37255633,NO3R2pp,no2_c
3826,0.033126257,NO3R2pp,mql8_c
3827,0.03309074,NO3R2pp,mqn8_c
3828,1.0673143,NO3R2pp,h_c
3829,0.3307943,NO3R2pp,no3_c
3830,0.040969685,2AGPE140tipp,2agpe140_c
3831,0.040969685,2AGPE140tipp,2agpe140_p
3832,0.77472746,PEAMNOpp,nh4_p
3833,0.012410321,PEAMNOpp,o2_p
3834,0.37443212,PEAMNOpp,h2o_p
3835,0.008265143,PEAMNOpp,pacald_p
3836,1.2121361,PEAMNOpp,h2o2_p
3837,0.029413147,PEAMNOpp,peamn_p
3838,0.097988784,HACD8,nad_c
3839,0.029539796,HACD8,3ohodcoa_c
3840,0.030523026,HACD8,3hodcoa_c
3841,4.2309384,HACD8,h_c
3842,0.053577058,HACD8,nadh_c
3843,1.452741,TREHpp,tre_p
3844,0.70598865,TREHpp,h2o_p
3845,2.8878179,TREHpp,glc__D_p
3846,1.5581608,HKNTDH,h2o_c
3847,0.12698391,HKNTDH,hkntd_c
3848,0.6487992,HKNTDH,fum_c
3849,1.7220796,HKNTDH,h_c
3850,0.70910937,HKNTDH,op4en_c
3851,0.04775643,PYDXtex,pydx_e
3852,0.04775643,PYDXtex,pydx_p
3853,0.07207154,2AGPEAT180,atp_c
3854,0.013016986,2AGPEAT180,pe180_c
3855,0.013097333,2AGPEAT180,2agpe180_c
3856,0.088175565,2AGPEAT180,amp_c
3857,0.024077808,2AGPEAT180,ocdca_c
3858,0.12525271,2AGPEAT180,ppi_c
3859,0.19789071,26DAHtex,26dap__M_e
3860,0.19789071,26DAHtex,26dap__M_p
3861,0.28826582,H2Otex,h2o_p
3862,0.28826582,H2Otex,h2o_e
3863,0.097988784,HACD1,nad_c
3864,0.043856498,HACD1,3hbcoa_c
3865,0.048645437,HACD1,aacoa_c
3866,4.2309384,HACD1,h_c
3867,0.053577058,HACD1,nadh_c
3868,0.86251146,AGt3,h_e
3869,0.8711339,AGt3,ag_c
3870,0.86251146,AGt3,h_c
3871,0.8711339,AGt3,ag_e
3872,0.2658061,2DOXG6PP,h2o_c
3873,0.5420671,2DOXG6PP,2dglc_c
3874,0.1651538,2DOXG6PP,2doxg6p_c
3875,0.24191956,2DOXG6PP,pi_c
3876,0.062416073,LYSabcpp,adp_c
3877,0.061986893,LYSabcpp,atp_c
3878,0.50467056,LYSabcpp,h2o_c
3879,0.5898332,LYSabcpp,lys__L_p
3880,0.5152432,LYSabcpp,pi_c
3881,0.6525359,LYSabcpp,h_c
3882,0.5898332,LYSabcpp,lys__L_c
3883,0.18902703,SULFACtex,sulfac_p
3884,0.18902703,SULFACtex,sulfac_e
3885,0.29517102,NTD12pp,pi_p
3886,0.08584728,NTD12pp,din_p
3887,0.09091653,NTD12pp,dimp_p
3888,0.8963159,NTD12pp,h2o_p
3889,0.4495403,SERtex,ser__L_p
3890,0.4495403,SERtex,ser__L_e
3891,0.011457124,FE3Ri,fadh2_c
3892,0.14884974,FE3Ri,fe3_c
3893,0.017428162,FE3Ri,fad_c
3894,0.14884974,FE3Ri,fe2_c
3895,0.14724301,FE3Ri,h_c
3896,0.68422055,THRt4pp,na1_p
3897,0.56602615,THRt4pp,thr__L_p
3898,0.68422055,THRt4pp,na1_c
3899,0.56602615,THRt4pp,thr__L_c
3900,0.056570273,ICHORS_copy1,ichor_c
3901,0.017599037,ICHORS_copy1,chor_c
3902,0.10047825,ARBabcpp,adp_c
3903,0.09744376,ARBabcpp,atp_c
3904,0.6618939,ARBabcpp,h2o_c
3905,0.978159,ARBabcpp,arab__L_c
3906,0.66248804,ARBabcpp,pi_c
3907,0.978159,ARBabcpp,arab__L_p
3908,0.66186535,ARBabcpp,h_c
3909,0.6252823,5DKGR,glcn_c
3910,0.03602594,5DKGR,nad_c
3911,0.12540503,5DKGR,5dglcn_c
3912,1.6650007,5DKGR,h_c
3913,0.015152999,5DKGR,nadh_c
3914,0.41448677,VALt2rpp,h_p
3915,0.34837618,VALt2rpp,val__L_c
3916,0.34837618,VALt2rpp,val__L_p
3917,0.41448677,VALt2rpp,h_c
3918,0.32452294,HMBS,h2o_c
3919,0.85193527,HMBS,nh4_c
3920,0.016416715,HMBS,ppbng_c
3921,0.012202945,HMBS,hmbil_c
3922,0.07377477,TAUDO,succ_c
3923,0.16490608,TAUDO,aacald_c
3924,0.05074906,TAUDO,taur_c
3925,0.028890155,TAUDO,o2_c
3926,0.058511935,TAUDO,akg_c
3927,0.07595456,TAUDO,co2_c
3928,0.14356919,TAUDO,so3_c
3929,0.48876187,TAUDO,h_c
3930,0.017899293,SPMDAT2,coa_c
3931,0.18916288,SPMDAT2,n8aspmd_c
3932,0.031401835,SPMDAT2,accoa_c
3933,0.28252146,SPMDAT2,spmd_c
3934,1.1517092,SPMDAT2,h_c
3935,0.10897809,MOBDtex,mobd_e
3936,0.10897809,MOBDtex,mobd_p
3937,0.21787289,NAt3_2pp,h_p
3938,0.2333544,NAt3_2pp,na1_p
3939,0.2333544,NAt3_2pp,na1_c
3940,0.21787289,NAt3_2pp,h_c
3941,0.5730704,GLUSy,glu__L_c
3942,0.01882254,GLUSy,nadph_c
3943,0.44669455,GLUSy,gln__L_c
3944,0.1675097,GLUSy,akg_c
3945,0.06729378,GLUSy,nadp_c
3946,3.5301087,GLUSy,h_c
3947,0.030015483,MPTAT,atp_c
3948,0.013900305,MPTAT,mpt_c
3949,0.05810965,MPTAT,ppi_c
3950,0.008691496,MPTAT,mptamp_c
3951,0.47576994,MPTAT,h_c
3952,2.0048776,ACOTA,glu__L_c
3953,1.8203509,ACOTA,acg5sa_c
3954,2.1511648,ACOTA,acorn_c
3955,0.66530395,ACOTA,akg_c
3956,0.058079652,DIMPtex,dimp_p
3957,0.058079652,DIMPtex,dimp_e
3958,0.0968046,4HTHRK,adp_c
3959,0.086248405,4HTHRK,atp_c
3960,0.32442543,4HTHRK,4hthr_c
3961,0.37255058,4HTHRK,phthr_c
3962,0.94301444,4HTHRK,h_c
3963,1.221659,GPDDA1pp,h_p
3964,0.310584,GPDDA1pp,g3pc_p
3965,1.0133033,GPDDA1pp,h2o_p
3966,0.5135907,GPDDA1pp,chol_p
3967,0.26728013,GPDDA1pp,glyc3p_p
3968,2.6870928,ACONTb,h2o_c
3969,0.57746834,ACONTb,acon_C_c
3970,1.108841,ACONTb,icit_c
3971,1.1070415,UAG2E,uacmam_c
3972,1.0583521,UAG2E,uacgam_c
3973,1.0438148,GALt2pp,h_p
3974,1.5038649,GALt2pp,gal_c
3975,1.5038649,GALt2pp,gal_p
3976,1.0438148,GALt2pp,h_c
3977,0.08981934,FEENTERabcpp,adp_c
3978,0.08717597,FEENTERabcpp,atp_c
3979,4.1880693,FEENTERabcpp,h2o_c
3980,0.027359493,FEENTERabcpp,feenter_c
3981,1.564335,FEENTERabcpp,pi_c
3982,0.027359493,FEENTERabcpp,feenter_p
3983,5.151619,FEENTERabcpp,h_c
3984,1.4929836,ZN2t3pp,h_p
3985,1.5353595,ZN2t3pp,zn2_p
3986,1.5353595,ZN2t3pp,zn2_c
3987,1.4929836,ZN2t3pp,h_c
3988,0.079827614,THDPS,coa_c
3989,2.0129907,THDPS,h2o_c
3990,0.101229146,THDPS,succoa_c
3991,0.2255121,THDPS,thdp_c
3992,0.20221172,THDPS,sl2a6o_c
3993,0.61032873,NTPP8,h2o_c
3994,0.1010265,NTPP8,ump_c
3995,0.10549805,NTPP8,utp_c
3996,0.17014976,NTPP8,ppi_c
3997,0.69391626,NTPP8,h_c
3998,0.011863268,ADSK,adp_c
3999,0.011033239,ADSK,atp_c
4000,0.010749383,ADSK,paps_c
4001,0.013569365,ADSK,aps_c
4002,0.15456152,ADSK,h_c
4003,0.041405853,HG2abcpp,adp_c
4004,0.05141346,HG2abcpp,atp_c
4005,0.29169357,HG2abcpp,h2o_c
4006,0.19187124,HG2abcpp,hg2_p
4007,0.14226595,HG2abcpp,pi_c
4008,0.19187124,HG2abcpp,hg2_c
4009,0.19527107,HG2abcpp,h_c
4010,0.075185075,DMQMT,amet_c
4011,0.022080265,DMQMT,q8h2_c
4012,0.062323865,DMQMT,ahcys_c
4013,1.2543377,DMQMT,h_c
4014,0.020062244,DMQMT,2omhmbl_c
4015,0.321982,SO3tex,so3_e
4016,0.321982,SO3tex,so3_p
4017,0.5152609,CRNt2rpp,h_p
4018,0.40473217,CRNt2rpp,crn_c
4019,0.40473217,CRNt2rpp,crn_p
4020,0.5152609,CRNt2rpp,h_c
4021,0.13265797,XTSNtex,xtsn_e
4022,0.13265797,XTSNtex,xtsn_p
4023,0.16967757,GTHS,adp_c
4024,0.13844141,GTHS,atp_c
4025,0.5588297,GTHS,gthrd_c
4026,1.5828059,GTHS,gly_c
4027,0.8984782,GTHS,pi_c
4028,1.6136934,GTHS,glucys_c
4029,3.4912808,GTHS,h_c
4030,1.0908158,HSTPT,glu__L_c
4031,0.3874505,HSTPT,akg_c
4032,0.24920277,HSTPT,hisp_c
4033,0.10206537,HSTPT,imacp_c
4034,1.364416,NDP3,h2o_c
4035,0.085115194,NDP3,gdp_c
4036,0.44162136,NDP3,pi_c
4037,0.11122078,NDP3,gmp_c
4038,1.3701298,NDP3,h_c
4039,1.0512317,MCPST,cyan_c
4040,1.7592099,MCPST,mercppyr_c
4041,1.5025641,MCPST,tcynt_c
4042,2.4672565,MCPST,pyr_c
4043,1.600982,MCPST,h_c
4044,1.8873242,ALAR,ala__D_c
4045,1.7057923,ALAR,ala__L_c
4046,0.2132695,DGUNC,ppi_c
4047,0.32383353,DGUNC,ppi_c
4048,0.16944547,DGUNC,ppi_c
4049,0.20249033,METDabcpp,adp_c
4050,0.20326275,METDabcpp,atp_c
4051,0.8727592,METDabcpp,h2o_c
4052,1.1775497,METDabcpp,met__D_p
4053,1.1775497,METDabcpp,met__D_c
4054,1.0394274,METDabcpp,pi_c
4055,0.90551156,METDabcpp,h_c
4056,0.31699383,TYRt2rpp,h_p
4057,0.07710863,TYRt2rpp,tyr__L_c
4058,0.07710863,TYRt2rpp,tyr__L_p
4059,0.31699383,TYRt2rpp,h_c
4060,0.059037272,34dhpactex,34dhpac_e
4061,0.059037272,34dhpactex,34dhpac_p
4062,0.1001909,PUNP6,din_c
4063,0.3155077,PUNP6,2dr1p_c
4064,0.2795807,PUNP6,pi_c
4065,0.08770929,PUNP6,hxan_c
4066,0.011029688,DBTS,adp_c
4067,0.011797548,DBTS,atp_c
4068,0.02398941,DBTS,dann_c
4069,1.5819081,DBTS,co2_c
4070,0.0086066,DBTS,dtbt_c
4071,0.2851625,DBTS,pi_c
4072,1.1857169,DBTS,h_c
4073,0.06045124,CHRPL,chor_c
4074,0.16057749,CHRPL,4hbz_c
4075,1.1138378,CHRPL,pyr_c
4076,0.036774237,NDPK8,adp_c
4077,0.028196003,NDPK8,atp_c
4078,0.056614764,NDPK8,dadp_c
4079,0.060610544,NDPK8,datp_c
4080,0.8578656,G1SAT,glu1sa_c
4081,0.40788665,G1SAT,5aop_c
4082,0.21668562,LCTStex,lcts_e
4083,0.21668562,LCTStex,lcts_p
4084,0.041405853,ZN2abcpp,adp_c
4085,0.05141346,ZN2abcpp,atp_c
4086,0.1988516,ZN2abcpp,zn2_p
4087,0.1988516,ZN2abcpp,zn2_c
4088,0.29169357,ZN2abcpp,h2o_c
4089,0.14226595,ZN2abcpp,pi_c
4090,0.19527107,ZN2abcpp,h_c
4091,0.1511289,IPMD,nad_c
4092,0.09718628,IPMD,3c4mop_c
4093,0.11862232,IPMD,3c2hmp_c
4094,4.153229,IPMD,h_c
4095,0.09859749,IPMD,nadh_c
4096,0.15041941,MALTptspp,malt6p_c
4097,0.1561647,MALTptspp,malt_p
4098,0.20938703,MALTptspp,pep_c
4099,0.57053816,MALTptspp,pyr_c
4100,0.066110276,MANAO,nad_c
4101,0.6792687,MANAO,mana_c
4102,0.3629875,MANAO,fruur_c
4103,1.6396245,MANAO,h_c
4104,0.03799017,MANAO,nadh_c
4105,10.510407,GALM2pp,gal_bD_p
4106,9.009473,GALM2pp,gal_p
4107,0.34770244,3HPADHi,3hppnl_c
4108,1.6451524,3HPADHi,h2o_c
4109,0.2696949,3HPADHi,nad_c
4110,0.25870273,3HPADHi,3hpp_c
4111,1.8344111,3HPADHi,h_c
4112,0.11062086,3HPADHi,nadh_c
4113,0.097988784,HACD7,nad_c
4114,0.04178413,HACD7,3ohdcoa_c
4115,0.04331854,HACD7,3hhdcoa_c
4116,4.2309384,HACD7,h_c
4117,0.053577058,HACD7,nadh_c
4118,0.16013733,HPPPNDO,hkndd_c
4119,0.14755015,HPPPNDO,o2_c
4120,0.09641915,HPPPNDO,dhpppn_c
4121,1.0440576,HPPPNDO,h_c
4122,0.38014305,FUMt2_2pp,h_p
4123,0.16311859,FUMt2_2pp,fum_p
4124,0.16311859,FUMt2_2pp,fum_c
4125,0.38014305,FUMt2_2pp,h_c
4126,0.036915187,UAMAGS,adp_c
4127,0.03686656,UAMAGS,atp_c
4128,0.33770955,UAMAGS,glu__D_c
4129,0.11475216,UAMAGS,pi_c
4130,0.04916537,UAMAGS,uamag_c
4131,0.18213838,UAMAGS,h_c
4132,0.05924597,UAMAGS,uama_c
4133,0.33295858,MINCYCtpp,h_p
4134,0.0482675,MINCYCtpp,mincyc_e
4135,0.33295858,MINCYCtpp,h_c
4136,0.0482675,MINCYCtpp,mincyc_p
4137,0.02819338,ADPT,amp_c
4138,0.008983305,ADPT,ade_c
4139,0.07640797,ADPT,prpp_c
4140,0.086708814,ADPT,ppi_c
4141,0.023144184,NADPHQR3,nadph_c
4142,0.041771002,NADPHQR3,mql8_c
4143,0.043020334,NADPHQR3,mqn8_c
4144,0.04042707,NADPHQR3,nadp_c
4145,1.2231524,NADPHQR3,h_c
4146,0.08296144,TDPDRE,dtdp4d6dg_c
4147,0.10453548,TDPDRE,dtdp4d6dm_c
4148,0.13095345,DURItex,duri_p
4149,0.13095345,DURItex,duri_e
4150,0.54218096,MMETt2pp,h_p
4151,0.33737496,MMETt2pp,mmet_c
4152,0.33737496,MMETt2pp,mmet_p
4153,0.54218096,MMETt2pp,h_c
4154,0.046938147,AP4AH,adp_c
4155,1.2648692,AP4AH,h2o_c
4156,0.025818028,AP4AH,ap4a_c
4157,1.2539581,AP4AH,h_c
4158,0.34979632,DAAD,h2o_c
4159,1.7085166,DAAD,ala__D_c
4160,0.033509426,DAAD,fadh2_c
4161,0.9003217,DAAD,nh4_c
4162,0.06001847,DAAD,fad_c
4163,0.8776809,DAAD,pyr_c
4164,0.038846392,FRD3,succ_c
4165,0.013329652,FRD3,2dmmql8_c
4166,0.037548438,FRD3,fum_c
4167,0.013253168,FRD3,2dmmq8_c
4168,0.075995244,MALTTRabcpp,adp_c
4169,0.06657078,MALTTRabcpp,atp_c
4170,0.58609223,MALTTRabcpp,h2o_c
4171,0.08539536,MALTTRabcpp,malttr_c
4172,0.27507895,MALTTRabcpp,pi_c
4173,0.08539536,MALTTRabcpp,malttr_p
4174,0.67310685,MALTTRabcpp,h_c
4175,0.097988784,HACD6,nad_c
4176,0.0490948,HACD6,3otdcoa_c
4177,0.056465603,HACD6,3htdcoa_c
4178,4.2309384,HACD6,h_c
4179,0.053577058,HACD6,nadh_c
4180,0.08727085,ADNtex,adn_e
4181,0.08727085,ADNtex,adn_p
4182,1.9815211,13PPDH2,3hppnl_c
4183,0.056512337,13PPDH2,nadph_c
4184,2.0338876,13PPDH2,13ppd_c
4185,0.05043131,13PPDH2,nadp_c
4186,1.1240252,13PPDH2,h_c
4187,0.43425104,ACNAMt2pp,h_p
4188,0.3332649,ACNAMt2pp,acnam_p
4189,0.3332649,ACNAMt2pp,acnam_c
4190,0.43425104,ACNAMt2pp,h_c
4191,0.12265647,TRSARr,nad_c
4192,0.40098268,TRSARr,2h3oppan_c
4193,1.981783,TRSARr,glyc__R_c
4194,4.2763996,TRSARr,h_c
4195,0.11412842,TRSARr,nadh_c
4196,0.73782605,CSND,h2o_c
4197,0.32445246,CSND,csn_c
4198,1.3772752,CSND,nh4_c
4199,0.24174419,CSND,ura_c
4200,0.49296236,CSND,h_c
4201,0.25793508,MGSA,dhap_c
4202,0.6277655,MGSA,pi_c
4203,1.780872,MGSA,mthgxl_c
4204,0.6845549,MDH3,mal__L_c
4205,0.075862296,MDH3,mql8_c
4206,0.10157713,MDH3,mqn8_c
4207,0.48771334,MDH3,oaa_c
4208,0.042640343,NODOx,no_c
4209,0.03239246,NODOx,nadh_c
4210,0.055596363,NODOx,nad_c
4211,0.05724286,NODOx,o2_c
4212,0.1177041,NODOx,no3_c
4213,0.3899692,NODOx,h_c
4214,0.43553448,CYNTtex,cynt_p
4215,0.43553448,CYNTtex,cynt_e
4216,2.0474775,GLUN,glu__L_c
4217,1.9912839,GLUN,h2o_c
4218,2.0043347,GLUN,gln__L_c
4219,3.513676,GLUN,nh4_c
4220,0.009795528,FLVR,nadph_c
4221,0.0032115967,FLVR,ribflv_c
4222,0.0042615435,FLVR,rbflvrd_c
4223,0.01801795,FLVR,nadp_c
4224,0.14724301,FLVR,h_c
4225,0.1010058,3GMPtex,3gmp_p
4226,0.1010058,3GMPtex,3gmp_e
4227,0.009862767,DURIK1,adp_c
4228,0.010105983,DURIK1,atp_c
4229,0.037379667,DURIK1,duri_c
4230,0.479712,DURIK1,h_c
4231,0.03218709,DURIK1,dump_c
4232,0.049991995,GTHRDHpp,gthrd_p
4233,0.70430094,GTHRDHpp,glu__L_p
4234,0.12818095,GTHRDHpp,cgly_p
4235,0.24376239,GTHRDHpp,h2o_p
4236,0.041526444,CTPS2,adp_c
4237,0.031669535,CTPS2,atp_c
4238,0.61422104,CTPS2,glu__L_c
4239,1.2488841,CTPS2,h2o_c
4240,0.31387523,CTPS2,gln__L_c
4241,0.22844426,CTPS2,ctp_c
4242,0.20088856,CTPS2,utp_c
4243,0.33075488,CTPS2,pi_c
4244,1.1779883,CTPS2,h_c
4245,0.32219338,CYNTt2pp,h_p
4246,1.0718544,CYNTt2pp,cynt_c
4247,1.0718544,CYNTt2pp,cynt_p
4248,0.32219338,CYNTt2pp,h_c
4249,0.06520757,DADA,din_c
4250,0.052620467,DADA,dad_2_c
4251,2.0066624,DADA,h2o_c
4252,2.620459,DADA,nh4_c
4253,1.2316177,DADA,h_c
4254,0.22403973,PUNP3,gua_c
4255,0.33728197,PUNP3,r1p_c
4256,0.22245659,PUNP3,gsn_c
4257,0.2795807,PUNP3,pi_c
4258,0.36129466,3NTD7pp,pi_p
4259,0.09195778,3NTD7pp,adn_p
4260,0.028267585,3NTD7pp,3amp_p
4261,0.30258575,3NTD7pp,h2o_p
4262,1.069722,SUCCt2_3pp,h_p
4263,0.5493747,SUCCt2_3pp,succ_c
4264,0.5493747,SUCCt2_3pp,succ_p
4265,1.069722,SUCCt2_3pp,h_c
4266,0.2658061,G6PP,h2o_c
4267,0.55525464,G6PP,glc__D_c
4268,0.24191956,G6PP,pi_c
4269,0.24854563,G6PP,g6p_c
4270,0.041500658,2AGPE180tipp,2agpe180_c
4271,0.041500658,2AGPE180tipp,2agpe180_p
4272,1.0804038,PDXPP,h2o_c
4273,0.046623293,PDXPP,pdx5p_c
4274,0.50091696,PDXPP,pi_c
4275,0.048953492,PDXPP,pydxn_c
4276,0.84550345,IDONt2rpp,h_p
4277,0.62982947,IDONt2rpp,idon__L_c
4278,0.62982947,IDONt2rpp,idon__L_p
4279,0.84550345,IDONt2rpp,h_c
4280,0.21293782,KDOCT2,ctp_c
4281,0.16342725,KDOCT2,ppi_c
4282,0.24614948,KDOCT2,kdo_c
4283,0.2012865,KDOCT2,ckdo_c
4284,0.35434866,BETALDHx,h2o_c
4285,0.0686662,BETALDHx,nad_c
4286,0.2504857,BETALDHx,betald_c
4287,0.2548187,BETALDHx,glyb_c
4288,0.22691382,BETALDHx,h_c
4289,0.046113998,BETALDHx,nadh_c
4290,11.669218,ACNML,acnam_c
4291,5.4177437,ACNML,pyr_c
4292,22.20861,ACNML,acmana_c
4293,0.3188881,PGM,3pg_c
4294,0.34684002,PGM,3pg_c
4295,0.3006417,DHAtex,dha_p
4296,0.3006417,DHAtex,dha_e
4297,0.54821163,CYANST,cyan_c
4298,0.60448194,CYANST,tcynt_c
4299,0.8634767,CYANST,so3_c
4300,0.93628246,CYANST,tsul_c
4301,0.5732655,CYANST,h_c
4302,1.5137265,TARTt2_3pp,h_p
4303,0.62260324,TARTt2_3pp,tartr__D_p
4304,0.62260324,TARTt2_3pp,tartr__D_c
4305,1.5137265,TARTt2_3pp,h_c
4306,0.090301216,DCYTtex,dcyt_p
4307,0.090301216,DCYTtex,dcyt_e
4308,2.9429884,ACACCT,ac_c
4309,0.038283363,ACACCT,accoa_c
4310,0.7358652,ACACCT,acac_c
4311,0.037160974,ACACCT,aacoa_c
4312,0.34993818,GNP,glcn_c
4313,0.65319943,GNP,h2o_c
4314,0.2460947,GNP,pi_c
4315,0.15678275,GNP,6pgc_c
4316,0.059485298,CBPS,adp_c
4317,0.050205626,CBPS,atp_c
4318,0.94923186,CBPS,glu__L_c
4319,7.099354,CBPS,h2o_c
4320,0.7770846,CBPS,gln__L_c
4321,0.27899477,CBPS,cbp_c
4322,0.55719036,CBPS,pi_c
4323,6.3205576,CBPS,h_c
4324,2.3481028,CBPS,hco3_c
4325,0.34528056,2DGLCptspp,2dglc_p
4326,0.22998519,2DGLCptspp,pep_c
4327,0.3351437,2DGLCptspp,2doxg6p_c
4328,0.34424442,2DGLCptspp,pyr_c
4329,0.026270842,FMNAT,atp_c
4330,0.010731146,FMNAT,fmn_c
4331,0.0995034,FMNAT,ppi_c
4332,0.025134442,FMNAT,fad_c
4333,0.6768835,FMNAT,h_c
4334,0.18161881,ADMDC,amet_c
4335,0.81392324,ADMDC,co2_c
4336,1.4010084,ADMDC,h_c
4337,0.14375299,ADMDC,ametam_c
4338,0.05013839,DURADx,nadh_c
4339,0.0929015,DURADx,nad_c
4340,0.4221885,DURADx,ura_c
4341,4.1750026,DURADx,h_c
4342,0.14716472,DURADx,56dura_c
4343,0.060636103,ENTCS,seramp_c
4344,0.036219716,ENTCS,amp_c
4345,0.012445516,ENTCS,enter_c
4346,0.019577827,ENTCS,23dhba_c
4347,0.44801417,ENTCS,h_c
4348,0.45071688,TRPt2rpp,h_p
4349,0.056364097,TRPt2rpp,trp__L_p
4350,0.056364097,TRPt2rpp,trp__L_c
4351,0.45071688,TRPt2rpp,h_c
4352,0.0899442,QMO3,o2_c
4353,0.028982632,QMO3,mql8_c
4354,0.029871877,QMO3,mqn8_c
4355,0.4760024,QMO3,o2s_c
4356,0.9626824,QMO3,h_c
4357,0.22160658,F6Ptex,f6p_p
4358,0.22160658,F6Ptex,f6p_e
4359,0.32943997,NTD5pp,dtmp_p
4360,0.29517102,NTD5pp,pi_p
4361,0.22477512,NTD5pp,thymd_p
4362,0.8963159,NTD5pp,h2o_p
4363,0.12580998,TMAtex,tma_p
4364,0.12580998,TMAtex,tma_e
4365,0.58963287,SO4tex,so4_p
4366,0.58963287,SO4tex,so4_e
4367,0.12512952,3CMPtex,3cmp_p
4368,0.12512952,3CMPtex,3cmp_e
4369,0.16985178,UACGAMtex,uacgam_e
4370,0.16985178,UACGAMtex,uacgam_p
4371,0.32031167,UACGALPpp,h_p
4372,0.26783383,UACGALPpp,ump_p
4373,0.22512905,UACGALPpp,acgal1p_p
4374,0.2841379,UACGALPpp,h2o_p
4375,0.12436402,UACGALPpp,udpacgal_p
4376,0.16486283,DAPtex,15dap_p
4377,0.16486283,DAPtex,15dap_e
4378,0.02289097,APRAUR,5apru_c
4379,0.011129329,APRAUR,nadph_c
4380,0.019394575,APRAUR,5aprbu_c
4381,0.024130898,APRAUR,nadp_c
4382,0.2739263,APRAUR,h_c
4383,0.040692028,DXPS,g3p_c
4384,0.14819741,DXPS,co2_c
4385,0.03727878,DXPS,dxyl5p_c
4386,0.05123089,DXPS,pyr_c
4387,0.3126847,DXPS,h_c
4388,0.01791243,UPPDC1,cpppg3_c
4389,0.025839608,UPPDC1,uppg3_c
4390,0.23118348,UPPDC1,co2_c
4391,0.5529097,UPPDC1,h_c
4392,0.021842001,HPPK2,atp_c
4393,0.012115351,HPPK2,6hmhpt_c
4394,0.022615626,HPPK2,amp_c
4395,0.01102999,HPPK2,6hmhptpp_c
4396,0.43810448,HPPK2,h_c
4397,0.089920625,CRNCAL2,adp_c
4398,0.09922724,CRNCAL2,atp_c
4399,0.91768104,CRNCAL2,crn_c
4400,0.026928935,CRNCAL2,coa_c
4401,0.09183473,CRNCAL2,crncoa_c
4402,0.45009446,CRNCAL2,pi_c
4403,0.13401222,GLYBabcpp,adp_c
4404,0.1464453,GLYBabcpp,atp_c
4405,0.49503753,GLYBabcpp,h2o_c
4406,0.4929776,GLYBabcpp,glyb_p
4407,0.33801296,GLYBabcpp,pi_c
4408,0.4929776,GLYBabcpp,glyb_c
4409,0.50059235,GLYBabcpp,h_c
4410,0.17648597,PPK2,adp_c
4411,0.1337264,PPK2,atp_c
4412,0.593818,PPK2,pppi_c
4413,0.88028634,PPK2,ppi_c
4414,0.61032873,NTPP7,h2o_c
4415,0.093471825,NTPP7,dttp_c
4416,0.06890236,NTPP7,dtmp_c
4417,0.17014976,NTPP7,ppi_c
4418,0.69391626,NTPP7,h_c
4419,0.059307378,OCDCAtexi,ocdca_p
4420,0.059307378,OCDCAtexi,ocdca_e
4421,0.036774237,NDPK7,adp_c
4422,0.028196003,NDPK7,atp_c
4423,0.06225255,NDPK7,dcdp_c
4424,0.062968805,NDPK7,dctp_c
4425,0.54582256,SERt4pp,ser__L_c
4426,0.54582256,SERt4pp,ser__L_p
4427,0.68422055,SERt4pp,na1_p
4428,0.68422055,SERt4pp,na1_c
4429,0.29712993,XYLUtex,xylu__L_e
4430,0.29712993,XYLUtex,xylu__L_p
4431,1.5568103,MLTG4,h2o_c
4432,2.0931678,MLTG4,glc__D_c
4433,0.16228919,MLTG4,malthx_c
4434,0.17747495,MLTG4,maltpt_c
4435,0.65664583,PGLYCP,h2o_c
4436,0.5020698,PGLYCP,glyclt_c
4437,0.3381115,PGLYCP,pi_c
4438,0.31307015,PGLYCP,2pglyc_c
4439,0.29176924,ALAALAtex,alaala_p
4440,0.29176924,ALAALAtex,alaala_e
4441,3.2621884,DAPAL,h2o_c
4442,6.3784623,DAPAL,nh4_c
4443,1.1908793,DAPAL,pyr_c
4444,0.9572383,DAPAL,23dappa_c
4445,0.1762826,CYStex,cys__L_p
4446,0.1762826,CYStex,cys__L_e
4447,0.027288323,ACACT7r,coa_c
4448,0.04231188,ACACT7r,accoa_c
4449,0.028360514,ACACT7r,3ohdcoa_c
4450,0.029978152,ACACT7r,tdcoa_c
4451,0.08375807,THMabcpp,adp_c
4452,0.10421377,THMabcpp,atp_c
